solarSystemName,x,y,z,security
B-E3KQ,-1.05328368618761e16,7.46997138379503e16,1.7732461297172e17,-0.255469937975209
Y5J-EU,-8.14475602731412e15,7.92892679257826e16,1.81348518680572e17,-0.218753117450959
O-LR1H,-7.55818136584644e15,7.95811848307476e16,1.74364431116474e17,-0.247164182754389
G5ED-Y,-804350698341394,8.13438729140418e16,1.7771481916315e17,-0.266606322811881
BR-6XP,2.38551904886876e15,8.5477776085573e16,1.6952329945453e17,-0.247887759402116
8-TFDX,3.98852763958444e15,8.86062068875126e16,1.75421416114993e17,-0.19076597640828
UL-4ZW,7.50350173695318e15,7.88586509182242e16,1.72681571277825e17,-0.408137327244051
A-QRQT,357359445750513,9.41421954982084e16,1.67799373798343e17,-0.127802278288526
WMBZ-U,4.80588877442196e15,9.94407664888943e16,1.66873664049983e17,-0.0865989933169677
PX5-LR,1.01393173388556e16,9.0861601324475e16,1.62154420324754e17,-0.171644253499128
A3-RQ3,1.58168909904463e16,8.31557767111288e16,1.59574086246186e17,-0.296283649747612
9-GBPD,1.79392091490469e16,8.92582977977287e16,1.55863625578516e17,-0.159623324903106
LS-JEP,2.18328677244367e16,8.16431752815325e16,1.53611612048434e17,-0.243477244786007
R-RSZZ,5.90945721204415e15,7.73143456684023e16,1.72519735761403e17,-0.436438656556003
MGAM-4,7.18115079487075e15,7.30424399854426e16,1.66031351311051e17,-0.575365040834568
VORM-W,5.72401915004415e15,7.31079676187676e16,1.68416273307419e17,-0.558546182915569
7G-H7D,2.14387527581208e15,7.99001035689665e16,1.65672293932289e17,-0.357807547607849
Q3-BAY,1.38251096405418e16,6.24352574835389e16,1.63634658389055e17,-0.809913517473354
JZV-F4,1.28443698943498e16,5.79283374951128e16,1.67068855427551e17,-0.852424458700926
WF-1LM,1.10578269589712e17,5.70002892851291e16,1.99571103672999e17,-0.00190049786249746
D95-FQ,9.96532466300546e16,5.31670413081737e16,2.19676624815969e17,-0.000212492252419261
ZSPJ-K,1.00596598053729e17,5.10316427080782e16,2.13647600746502e17,-0.000276011760004802
U1F-86,1.05503131922376e17,5.46156762755544e16,2.08125682875255e17,-0.000552583025803965
T-P7A6,1.14038119889834e17,6.36949702457276e16,2.04513156310343e17,-0.00135155358388672
Y-T3JJ,1.15616623114305e17,6.54668661029337e16,2.09562898205663e17,-0.000881463431484208
F3R-IA,1.05871061636595e17,5.51618765174171e16,1.9617086575549e17,-0.00163099199767691
74-YTJ,1.25037115761422e17,6.46196373078393e16,2.03703507890863e17,-0.00405423518249015
8-RS3U,8.95499667163522e16,6.24133761838097e16,1.96099460376939e17,-0.000464034816744396
OVFN-N,8.41554911878402e16,7.35714271954975e16,1.92564636636091e17,-0.000594331228044087
1Q-BBM,8.86849360906368e16,5.62076190196908e16,1.94830642854025e17,-0.000488844464384131
WXNC-N,8.59751880395416e16,6.60589628578544e16,1.90838445076755e17,-0.000553670328270806
G-EA07,7.76316909646975e16,7.38842214459855e16,1.9586031930479e17,-0.00105687467991877
X-L6BO,7.49201478472064e16,8.13202684210617e16,1.95424132934623e17,-0.00131741368636895
D-PHUA,9.50161713242619e16,4.96552306469981e16,1.89619550993398e17,-0.000938275694784996
3-HXHQ,9.95369057418713e16,3.33077081084772e16,1.82933959394451e17,-0.00248626114258066
18A-NB,9.84034023686611e16,2.57275675795923e16,1.85201510546659e17,-0.0016391556518105
3-J5OQ,8.71227576690196e16,2.86960178791551e16,1.78574464589986e17,-0.000714749482591759
GYF-GD,9.57896756445856e16,4.74978030876269e16,1.78492833219464e17,-0.00209203252883738
W-6TS9,1.00905592213592e17,4.16036672465425e16,2.03522662329175e17,-0.000613000867745517
VIG-VR,1.03608365991224e17,4.01036515836248e16,1.94311589166163e17,-0.00178526875774476
KX-P5C,7.94344156124693e16,6.55445520363078e16,2.40402370754632e17,-0.0010976053982571
N-FJBK,7.76778844918111e16,6.50191510430112e16,2.36790844718515e17,-0.00123911521453357
2-4ZT5,7.33746179286721e16,5.41054407022395e16,2.41913433930754e17,-0.00143632483024225
NVN-6F,7.27812749849064e16,6.72309845347908e16,2.3750940088592e17,-0.00184914073013198
09-8TH,7.06362003161267e16,6.29646874151962e16,2.33501886191157e17,-0.00201430555405335
TI0-AX,6.92655127871237e16,4.87296725251315e16,2.39779909482971e17,-0.00173494936074692
7O-POM,1.08661175683858e17,7.44129325224565e16,2.49510257039094e17,-0.000103849611553297
L6Q-SX,1.02652839016403e17,6.27159186210677e16,2.39380624965198e17,-0.000158046569754267
BFJ-TB,9.87314874987697e16,8.47607426735172e16,2.58398012296982e17,-0.000255321262133012
ZZ7-L6,1.05822160796451e17,6.66676887859395e16,2.44394715668734e17,-0.000125282025002282
L-CHVW,1.08091543798799e17,7.10567417773185e16,2.52816121558838e17,-0.000103804298261179
X0LN-U,8.90398810023632e16,8.81222639458076e16,2.73089540245058e17,-0.000496234789341576
RQAE-M,9.30758960511263e16,9.64033200816383e16,2.77895491552279e17,-0.00033279594596769
7CO-SA,9.14938762628974e16,5.71107073987935e16,2.37261137346502e17,-0.000364859868394962
4G-E5A,8.46053097615752e16,7.10701853358277e16,2.47501018854262e17,-0.000780338634448707
A-VWK9,9.71752901790005e16,4.30572654590445e16,2.16106944421245e17,-0.00022429645819233
JQHP-4,1.01911439896307e17,3.95567662374087e16,2.21893722837195e17,-0.000164897695202892
6Q5K-5,9.60655346485509e16,4.05615622678226e16,2.12210488411692e17,-0.00025299211011176
P-MVFP,9.91745672177275e16,4.90617051347984e16,2.30200847751069e17,-0.000172000478868561
J-Z1UW,8.10743851403124e16,7.22003580493311e16,2.64067449295953e17,-0.000938658756283628
W477-P,8.94789659633195e16,4.69391177669052e16,2.5756318880981e17,-0.000331896605613613
NQ1-BL,8.28503162180101e16,6.16128456965787e16,2.53493302921604e17,-0.000770446165854866
K7A-G8,7.87031174178215e16,4.45554983621742e16,2.68307454489632e17,-0.000664660160198061
HP-PMX,8.85586340566575e16,5.74329970879543e16,2.51075378192118e17,-0.000459678485457249
6BN-K9,8.03102313490709e16,3.21283028096218e16,2.70230853197563e17,-0.000409864261545656
WLE-PY,8.09274177743225e16,6.42309561708973e16,2.68256221534795e17,-0.000818282962484429
EH-HXW,9.10013880829882e16,5.63081808086437e16,2.62579957398885e17,-0.000340381615674623
OS-RR3,8.50544956482876e16,6.98457342322635e16,2.6841115634617e17,-0.000635340347863722
V4-GZL,9.58453374101241e16,5.56093555813239e16,2.49309915881333e17,-0.000244307218652984
4C-Z91,9.31210522653904e16,1.64398290494662e16,1.6869216909513e17,-0.00162076949966816
RU-97T,8.72716010263856e16,2.03056270263019e16,1.55127942714093e17,-1
1S-1V7,8.94821220427944e16,1.97310517851034e16,1.74086298852795e17,-0.000898321899871934
PE1-R1,9.19823991119863e16,1.88726657821696e16,1.58447329084626e17,-0.00221072249528109
Polaris,8.14995289105988e16,1.84965518846339e16,1.54668346914831e17,-0.000633367127967022
JB-007,9.42718588999408e16,7.42445120673237e15,1.70076665391406e17,-0.00117050072480462
USJ2-M,9.77683167791006e16,8.76789452744464e16,2.83834806453367e17,-0.00019811914085377
7M-RAL,9.17721409493552e16,8.52007656480585e16,2.93083605433864e17,-0.000265716284932327
LPBU-U,9.57609840131351e16,9.08022893637391e16,2.97152284802079e17,-0.000174742494274072
RF-342,9.34522272637387e16,7.98810264330469e16,3.0614968623399e17,-0.000156723554172844
J2V-XY,8.97808239991414e16,9.00250455743199e16,2.95806044014711e17,-0.00029767435054151
Z-JBTR,9.80469787345128e16,6.8022186729875e16,3.07549013896645e17,-0.0000902817039014625
S-QNXH,9.30301439338935e16,6.2520826596764e16,3.07502195039073e17,-0.000128069629036998
S94-X8,8.43871945060286e16,5.61944338515023e16,3.11709418203649e17,-0.000203586808908973
J-YQEC,8.27451944937213e16,5.97461449759401e16,3.02181000880796e17,-0.000330874566004336
8MX-OR,7.68697368650618e16,5.35020090760692e16,3.04317659337437e17,-0.000437273293658724
97YC-C,7.75869540896968e16,6.61263325471993e16,3.05213927057673e17,-0.000497761567295307
V-AMD5,7.37237288750747e16,5.81845295682886e16,3.10061988853387e17,-0.000506137171550347
U-JC8X,8.10212467669176e16,4.61755459585238e16,3.12477971377793e17,-0.000210001258100445
1HH3-E,9.79336688595894e16,7.05058172794574e16,3.16078785872057e17,-0.000070858727287848
DUIU-Q,1.00402142358782e17,7.50170635162163e16,3.21300250861179e17,-0.0000496268402198075
LQH0-H,1.02446222484054e17,6.66974071642624e16,3.2651041576266e17,-0.0000308064753267168
FRW3-2,1.01931810954653e17,7.98704999337244e16,3.26213435303985e17,-0.0000373501814002752
9MX-1C,9.59449341564993e16,8.38986737123094e16,3.36012848768635e17,-0.0000424615392520256
IED-4U,9.76216216158499e16,8.30872275082601e16,3.26599315679694e17,-0.0000545917693818287
N-9EOQ,1.00369764956123e17,9.48137105818618e16,3.34872422618219e17,-0.0000313991973031058
6F3-TK,9.63543416706457e16,8.16420816880839e16,3.14780835307194e17,-0.0000937667718141633
2E0P-2,1.04335441366366e17,9.06067781084793e16,3.12104833029944e17,-0.0000531533357278624
U-ITH5,1.03913519886481e17,9.85550959198149e16,3.17677836719504e17,-0.0000455663763118119
N-4G5L,9.79804950740342e16,1.01300980569401e17,3.1716862646717e17,-0.0000774434465437013
RB-2EA,1.10390486538615e17,1.00661265839545e17,3.01451968589298e17,-0.0000424573197358447
ZK5-42,9.25816275188747e16,7.92502911727555e16,3.15168628460493e17,-0.000125111946432943
YRZ-E4,1.03433597170109e17,8.8615270818244e16,3.48062980957822e17,-0.0000127467339147147
A3-PAT,9.88983256588613e16,9.49603449069676e16,3.52613885731155e17,-0.0000151419064553515
H55-2R,9.66969123962855e16,9.88226029576085e16,3.5792601627745e17,-0.0000136963187729044
P6-DBM,9.26371274341443e16,9.91435568776185e16,3.58363100180198e17,-0.0000188258083418935
9XI-0X,1.03332506987567e17,9.59545967333668e16,3.5187381819634e17,-0.0000106743676853149
Q8T-MC,9.7472439844818e16,9.44826990994313e16,3.66830427395293e17,-0.00000773087710315146
Z-YOJ9,7.61166918852446e16,8.01548040990387e16,2.61378322435325e17,-0.00151337057722667
4T4B-L,7.32218386682844e16,8.99408981685263e16,2.62173419048038e17,-0.00195359773802906
F-JB3H,6.36183890494182e16,8.89334007168748e16,2.65321553161523e17,-0.00376608768287001
XBO7-F,6.20781266204205e16,9.5263475410499e16,2.65013743451035e17,-0.00424003447232835
FI-449,6.07548796010123e16,8.30551502522365e16,2.69018182991303e17,-0.00428438707137235
UA7-U4,5.86649627547828e16,9.74855264166593e16,2.51514786853613e17,-0.00592080267075778
VM-QFU,9.96006526621383e16,8.94392972668432e16,3.72106774326099e17,-0.00000464148178569435
PU-1Z8,1.01783394293731e17,8.52413979624552e16,3.67656393260446e17,-0.00000495208666884128
IEZW-V,1.02121830481718e17,8.99131373807803e16,3.74493094117748e17,-0.00000321223000121496
B-DXO9,1.09729012004808e17,8.90144265330461e16,3.7259544431202e17,-0.00000182219666211569
1TS-WN,1.20498026056186e17,8.39275446938322e16,3.656739339304e17,-0.000000983596850079316
16-31U,1.21880918563826e17,1.02212042601347e17,3.63861799898875e17,-0.000000970939046940344
H472-N,1.20727139770687e17,1.07462761100048e17,3.59673910479177e17,-0.00000134434609799783
U8MM-3,9.01091519048079e16,9.65511919408805e16,3.75410520077365e17,-0.00000847324648667325
3C-26I,8.51265778554048e16,8.82112114584916e16,3.81416693839429e17,-0.00000851444039651206
9K-VDI,8.86842077648889e16,9.28667018970843e16,3.84213142115952e17,-0.00000534894586134982
L-SDU7,7.37281429723396e16,7.69155014240552e16,3.83648461375221e17,-0.000016569270019362
4-IPWK,8.06051886798467e16,8.17132280135107e16,3.86137835623875e17,-0.00000858214588084216
Q-KCK3,7.94113519548387e16,8.46883134242539e16,3.77919022083406e17,-0.0000165342246370992
WU-FHQ,1.0736087093461e17,-3.03797080838548e16,-1.53664963769896e17,-0.260691156519796
V-4DBR,1.03621740705798e17,-3.08765773994507e16,-1.59788125818751e17,-0.322564835870277
B-5UFY,9.91547847054785e16,-3.43466761222604e16,-1.67522742327395e17,-0.401422245607066
SK42-F,9.34757470449951e16,-3.21620176763943e16,-1.55374322905263e17,-0.315869236047461
EU9-J3,8.94085978973094e16,-4.3311381608068e16,-1.60534299520703e17,-0.251019770898497
PQRE-W,9.04142395888298e16,-3.03467882591291e16,-1.74250856395992e17,-0.620413296275578
OEG-K9,8.38719810824633e16,-1.97186840004708e16,-1.75832765832059e17,-0.798486800652307
0-W778,1.28760230174482e17,-1.25805783435804e16,-1.87457820464354e17,-0.217465891278038
DG-8VJ,1.38019240432896e17,-2.3562049158532e16,-1.83281937389279e17,-0.352586538901041
5J4K-9,1.32279972416522e17,-8.845418187565e15,-1.87640961356682e17,-0.201572463228596
MD-0AW,1.21180695613429e17,-1.11204198235728e16,-1.91670958519852e17,-0.199543235770148
H-FGJO,1.28203450669136e17,-9.34151135777273e15,-2.00968400851189e17,-0.205112840559294
1KAW-T,1.461402670096e17,-2.36123625096155e16,-1.79578877691207e17,-0.402475426719217
C5-SUU,7.70878594777895e16,-1.73507648441824e16,-1.97848384536803e17,-0.509026273232507
XSUD-1,6.78836649492061e16,-2.66274004404828e16,-2.00807698286342e17,-0.337033270967327
3-LJW3,7.06328750295102e16,-7.0992135658769e15,-1.94346813661504e17,-0.615269119849618
ZLO3-V,7.8022000151725e16,-4.25731296236112e15,-1.95120781462326e17,-0.585748699023993
P7MI-T,7.13358641476084e16,-1.68926437593559e16,-2.0580925295383e17,-0.404885227462382
JFV-ID,6.79573950858866e16,-1.87012982409672e16,-2.11963593242534e17,-0.355765190823446
3-3EZB,8.18454396369086e16,-1.80883058682209e16,-1.97443891384165e17,-0.507581633026229
52CW-6,8.71100229986495e16,-1.78347079676338e16,-1.98867467154133e17,-0.458595084080863
9-OUGJ,1.29323130561328e17,-2.96690583976097e16,-1.79053953253967e17,-0.360651853787621
4NDT-W,1.37172557737935e17,-2.06064900918987e16,-1.7358797670787e17,-0.333606507544842
GR-X26,1.12576435747482e17,-3.89975548222363e16,-1.72306034602812e17,-0.323718334037658
6OU9-U,1.15146764539327e17,-3.38039957624938e16,-1.61600907251353e17,-0.315986306144746
9N-0HF,1.14299890566606e17,-2.76618656817554e16,-1.52956854299094e17,-0.262374267789645
U-OVFR,1.19091827115666e17,-2.7911628824129e16,-1.76536269927837e17,-0.30995176640093
G3D-ZT,1.09332243522306e17,-3.14061857116603e16,-1.81961136515471e17,-0.335145887531584
D-0UI0,1.16567765419043e17,-3.54423279813672e16,-1.78656610938806e17,-0.323092028327874
L8-WNE,1.00936998514945e17,-1.88949144818337e16,-1.8916163255119e17,-0.437693099567437
1-GBVE,9.68837390598215e16,-2.06345638356374e16,-1.93600713527659e17,-0.437497779072387
GC-LTF,1.08905297328751e17,-4.19228527236913e16,-1.90241100018116e17,-0.264346971401345
NB-ALM,1.02144695505334e17,-2.72001657034708e16,-1.80925000769231e17,-0.458769285039689
LT-XI4,1.3551034116037e17,-9.83648636217038e15,-2.03594626826949e17,-0.24460225706277
L-QQ6P,1.46902625734754e17,-1.47571876436497e16,-2.06221676767491e17,-0.351820239823372
5OJ-G2,1.48860925237797e17,-2.46190904693711e16,-2.11418290389768e17,-0.469136685057397
9-02G0,1.56853604581695e17,-1.99783824137529e16,-2.11076094862156e17,-0.474947275091927
XA5-TY,1.52550507225698e17,-2.7078890267554e16,-2.14521930403501e17,-0.530378249250077
M-XUZZ,1.56151924979494e17,-1.40937653893603e16,-2.1991713425807e17,-0.459449143757832
OFVH-Y,6.50360278587726e16,-2.69818037055734e16,-2.02506934425643e17,-0.300379183288248
2-X0PF,6.45980390653373e16,-2.02959679520487e16,-2.02180556079461e17,-0.377708778364284
1-PGSG,6.22536679085182e16,-1.38597154939695e16,-1.96478749034395e17,-0.496552751312694
QLPX-J,6.18800219386272e16,-2.62994621312643e16,-2.03951124029205e17,-0.278877621220333
A-C5TC,6.43536010767788e16,-3.02938573014945e16,-2.10996435121427e17,-0.241472132058206
RZ-PIY,6.99115011969131e16,-3.44221775597566e16,-2.11774875873877e17,-0.230584535902044
FR46-E,6.58106651306711e16,-2.97326011658068e16,-2.15260129303195e17,-0.269145160637437
SLVP-D,1.60612899877966e17,-2.27582905564361e16,-2.19801543766252e17,-0.572054723861726
0-G8NO,1.62493275852312e17,-3.12574172029583e16,-2.24079436627376e17,-0.686597771779881
QRFJ-Q,1.73267998802799e17,-1.78875724883776e16,-2.13466490338948e17,-0.527330358034352
HZFJ-M,1.65267874348068e17,-3.54785475330546e16,-2.2136703276074e17,-0.714062663567295
77S8-E,1.64382480020879e17,-4.53297536740904e16,-2.30715045932403e17,-0.819773526688203
FMH-OV,1.76653523062964e17,-5.16192082155161e16,-2.42604813973185e17,-0.901114925523354
TYB-69,9.4817389814211e16,-9.63753867443449e15,-2.02847658587397e17,-0.336896089664038
EDQG-L,1.03760806837637e17,-3.25527095985262e15,-2.09629683496063e17,-0.214220161642625
7-P1JO,1.04133621485874e17,-1.39872806230052e16,-2.06417986382889e17,-0.248770634846458
T-0JWP,1.07235635640662e17,-1.55140998271789e16,-2.05040802774358e17,-0.238096129792323
J-L9MA,9.93276628217808e16,-780678418483380,-2.07485962483798e17,-0.23846259157507
DX-TAR,1.07426133361662e17,-1.43417727740933e16,-2.11238813198031e17,-0.235247953471768
A-7XFN,1.17621145571642e17,-1.75656365309268e16,-2.08976161693896e17,-0.232000760121942
O3-4MN,1.24247360206661e17,-1.84985421772527e16,-2.07262226610996e17,-0.252721451545098
U-MFTL,1.28006626075442e17,-2.33446649877301e16,-2.11578683967822e17,-0.309552944210479
8FN-GP,1.89905290217871e17,-1.70667848655239e16,-2.02112490700963e17,-0.511651893969723
FIDY-8,1.98448584044998e17,-5.92294898664153e15,-2.02802929069269e17,-0.515208755156229
X40H-9,2.06511064979118e17,-8.14378243759458e15,-2.0111260940635e17,-0.622517255712166
F2W-C6,2.12570310900565e17,-1.26855665813027e16,-1.99168699859805e17,-0.709615888973502
KZ9T-C,2.2808449414123e17,-1.99830158512556e16,-1.92599463863095e17,-0.77166952169723
XW2H-V,2.25445820411584e17,-9.05566304299554e15,-1.86771604915863e17,-0.865576774304702
F9O-U9,7.13459062186932e16,-4.12632060733864e16,-2.05722545371222e17,-0.169433289361338
S-51XG,7.5719437851936e16,-4.61594753269441e16,-2.04608942219294e17,-0.142649883710497
E-1XVP,8.19726980587572e16,-4.01198611024781e16,-2.05074085067396e17,-0.210390800337455
E-ACV6,8.42126096054916e16,-4.98833769204239e16,-2.14437518151532e17,-0.155870005955466
BOZ1-O,8.86923738445976e16,-5.08934547798267e16,-2.12339571327118e17,-0.152750742419205
QIMO-2,6.68845266943947e16,-4.15179563522954e16,-2.0187689562037e17,-0.154502755552583
Z-2Y2Y,7.49003579780849e16,-4.9904888287525e16,-2.18318009842824e17,-0.152473289565262
Q0J-RH,9.67387359670605e16,-6.13208029953272e16,-2.09403990706904e17,-0.135172409788984
SAI-T9,6.33556399144685e16,-2.60492039716875e16,-2.18108693354317e17,-0.30662371247418
IAS-I5,6.96795845306569e16,-2.64037180489835e16,-2.2393007829233e17,-0.393201257077274
K7S-FF,7.12515254640557e16,-2.95314627118802e16,-2.20614811745705e17,-0.336389221043099
RT-9WL,7.06476475415256e16,-1.79258457402723e16,-2.28239193534229e17,-0.500871142362201
O5Q7-U,7.2282908698747e16,-1.20196137222216e16,-2.35486052303894e17,-0.602105231627831
62O-UE,7.36836194454068e16,-4.04609891686271e15,-2.36959021821377e17,-0.563763361528814
U0W-DR,6.15533529978327e16,-3.2101589966119e16,-2.17906336425528e17,-0.244208460329273
SY-UWN,5.98227399843595e16,-3.81595475233705e16,-2.17195166514284e17,-0.179212828283822
DX-DFJ,5.76093350912149e16,-2.89389196789285e16,-2.21032400053305e17,-0.273560661473084
X-31TE,6.66889233344363e16,-3.94231639123934e16,-2.17114153117348e17,-0.201281908539856
DVWV-3,5.46308126620871e16,-1.83313890350198e16,-2.22859939283868e17,-0.362885306113288
